Brand,Model_Name,Launch_Year,RAM_GB,Storage_GB,Color,Price_INR,Battery_mAh,Back_Camera_MP,Front_Camera_MP,Processor,5G_Support,Image_URL,Avg_Rating,Total_Reviews,Positive_Reviews,Neutral_Reviews,Negative_Reviews,Review_Text
Xiaomi,Mi 11X (5G),2021,6,256,Black,22800,4520,48,20,Snapdragon 870,Yes,https://www.google.com/search?tbm=isch&q=Mi%2011X%20%285G%29%20mobile%20phone,4.5,265,165,52,48,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Xiaomi,Mi 11X (5G),2021,6,256,Silver,22800,4520,48,20,Snapdragon 870,Yes,https://www.google.com/search?tbm=isch&q=Mi%2011X%20%285G%29%20mobile%20phone,3.5,250,157,30,63,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Xiaomi,Redmi 13C,2023,4,128,Black,16400,5000,50,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Redmi%2013C%20mobile%20phone,4.8,429,303,47,79,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. This phone does not have the best processor.
Xiaomi,Redmi 13C,2023,4,128,Blue,16400,5000,50,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Redmi%2013C%20mobile%20phone,4.8,65,49,10,6,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. This phone does not have the best processor.
ASUS,Zenfone 8,2021,8,128,Black,14760,4000,64,12,Snapdragon 888,Yes,https://www.google.com/search?tbm=isch&q=Zenfone%208%20mobile%20phone,4.3,485,344,70,71,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
ASUS,Zenfone 8,2021,8,128,Silver,14760,4000,64,12,Snapdragon 888,Yes,https://www.google.com/search?tbm=isch&q=Zenfone%208%20mobile%20phone,4.3,291,210,36,45,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
ASUS,Zenfone 8,2021,8,256,Black,20520,4000,64,12,Snapdragon 888,Yes,https://www.google.com/search?tbm=isch&q=Zenfone%208%20mobile%20phone,4.5,125,80,17,28,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
ASUS,Zenfone 8,2021,8,256,Silver,20520,4000,64,12,Snapdragon 888,Yes,https://www.google.com/search?tbm=isch&q=Zenfone%208%20mobile%20phone,4.3,277,203,44,30,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
ROG,ROG Phone 7 (5G),2023,16,256,Black,20520,6000,50,32,Snapdragon 8 Gen 2,Yes,https://www.google.com/search?tbm=isch&q=ROG%20Phone%207%20%285G%29%20mobile%20phone,4.3,94,58,11,25,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
ROG,ROG Phone 7 (5G),2023,16,256,White,20520,6000,50,32,Snapdragon 8 Gen 2,Yes,https://www.google.com/search?tbm=isch&q=ROG%20Phone%207%20%285G%29%20mobile%20phone,3.3,166,115,30,21,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
ROG,ROG Phone 7 (5G),2023,16,512,Black,32040,6000,50,32,Snapdragon 8 Gen 2,Yes,https://www.google.com/search?tbm=isch&q=ROG%20Phone%207%20%285G%29%20mobile%20phone,4.8,150,104,20,26,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
ROG,ROG Phone 7 (5G),2023,16,512,White,32040,6000,50,32,Snapdragon 8 Gen 2,Yes,https://www.google.com/search?tbm=isch&q=ROG%20Phone%207%20%285G%29%20mobile%20phone,3.5,422,270,83,69,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Lava,Agni 2 (5G),2023,8,256,Blue,20520,4700,50,16,Dimensity 7050,Yes,https://www.google.com/search?tbm=isch&q=Agni%202%20%285G%29%20mobile%20phone,4.5,93,56,9,28,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Lava,Agni 2 (5G),2023,8,256,Black,20520,4700,50,16,Dimensity 7050,Yes,https://www.google.com/search?tbm=isch&q=Agni%202%20%285G%29%20mobile%20phone,3.8,252,173,48,31,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Lava,Lava Blaze,2024,3,32,Green,11234,5000,8,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,4.3,63,48,6,9,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Lava,Lava Z2,2020,3,128,White,10965,6000,12,8,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,3.3,176,128,29,19,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Blaze,2023,4,64,Gray,7989,4000,12,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,3.7,129,93,16,20,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Z2,2019,6,128,Gray,10535,6000,48,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,4.2,410,306,64,40,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Lava,Lava Blaze,2021,6,32,Black,8779,6000,13,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,4.2,494,347,62,85,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Lava,Lava Z2,2023,2,64,Green,8438,5000,12,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,3.4,141,105,24,12,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Z2,2021,4,64,Gray,5222,4000,12,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,4.3,186,120,28,38,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Lava,Lava Z2,2023,3,64,Green,10707,5000,13,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,3.3,262,196,41,25,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Z2,2019,4,32,Blue,9045,6000,48,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,4.5,207,151,28,28,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Lava,Lava Blaze,2019,2,64,White,10093,5000,48,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,4.1,313,196,45,72,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Blaze,2024,4,32,Green,5894,4000,12,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,3.3,429,260,56,113,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Z2,2019,3,128,Gray,7947,4000,48,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,3.6,157,104,19,34,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Blaze,2021,3,128,Black,5948,4000,13,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,3.3,373,275,52,46,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Blaze,2024,6,128,Black,11813,4000,13,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,3.7,141,101,15,25,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Lava,Lava Z2,2020,2,128,Green,5950,4000,48,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,3.3,178,138,19,21,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Blaze,2023,4,64,Blue,6231,5000,13,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,4.4,492,314,51,127,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Lava,Lava Blaze,2021,4,64,Gray,11258,5000,12,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,4.6,73,46,8,19,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Lava,Lava Z2,2022,2,32,White,8871,4000,8,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,4.2,296,227,51,18,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Lava,Lava Blaze,2022,6,128,Gray,6257,5000,48,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,4.1,114,69,14,31,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Lava,Lava Z2,2023,3,32,Black,10979,6000,13,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,4.6,315,197,44,74,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Lava,Lava Z2,2019,6,64,Blue,9859,5000,13,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Lava%20Z2%20mobile%20phone,4,322,251,46,25,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Lava,Lava Blaze,2024,4,128,White,5993,6000,13,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,3.4,358,231,63,64,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Blaze,2022,6,32,Gray,7175,6000,12,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,4.4,292,207,51,34,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Lava,Lava Blaze,2020,6,128,Gray,10435,5000,13,8,Helio G35,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,3.8,159,100,30,29,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Lava,Lava Blaze,2024,2,64,Gray,8811,4000,48,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,3.8,329,203,62,64,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Blaze,2020,2,32,White,6477,5000,8,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,4.7,181,132,19,30,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Lava,Lava Blaze,2020,4,32,White,7927,4000,8,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,3.4,63,47,10,6,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Lava,Lava Blaze,2020,6,32,White,8458,4000,13,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,3.7,338,209,45,84,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Lava,Lava Blaze,2023,2,128,Blue,5968,4000,12,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Lava%20Blaze%20mobile%20phone,4,122,81,15,26,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,In Note 1,2020,4,64,Black,11880,5000,48,16,Helio G85,No,https://www.google.com/search?tbm=isch&q=In%20Note%201%20mobile%20phone,3.5,70,49,9,12,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,In Note 1,2020,4,64,Green,11880,5000,48,16,Helio G85,No,https://www.google.com/search?tbm=isch&q=In%20Note%201%20mobile%20phone,4.5,465,340,78,47,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,In Note 1,2020,4,128,Black,14760,5000,48,16,Helio G85,No,https://www.google.com/search?tbm=isch&q=In%20Note%201%20mobile%20phone,3.4,402,293,46,63,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,In Note 1,2020,4,128,Green,14760,5000,48,16,Helio G85,No,https://www.google.com/search?tbm=isch&q=In%20Note%201%20mobile%20phone,4.5,167,117,16,34,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 5,2023,2,32,Gray,10959,5000,8,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4,154,120,21,13,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 2,2023,6,64,Gray,7933,4000,13,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.3,272,199,40,33,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Micromax,Bharat 2,2019,2,64,White,10959,5000,48,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.9,166,105,18,43,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 2,2020,6,32,Black,11704,6000,48,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,4.6,294,202,54,38,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Micromax,Bharat 2,2022,3,64,Blue,6960,6000,13,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.7,136,93,19,24,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 5,2023,3,64,Black,10877,4000,48,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4.7,200,122,31,47,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 5,2021,3,32,White,10019,6000,8,13,Helio G85,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,3.6,372,233,45,94,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 5,2024,4,128,Blue,7463,5000,48,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,3.7,138,96,26,16,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 2,2020,6,64,Gray,9227,6000,13,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,4,77,48,13,16,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Micromax,Bharat 2,2019,6,128,White,6857,5000,13,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.5,218,165,36,17,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Micromax,Bharat 2,2024,3,64,Gray,9981,4000,48,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.9,282,191,29,62,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 2,2019,4,128,White,11384,6000,12,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,4.2,165,129,20,16,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 5,2022,4,128,Black,10539,5000,12,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,3.8,472,365,80,27,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 5,2021,6,32,Green,10859,4000,12,8,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4.1,339,259,60,20,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Micromax,Bharat 2,2022,4,32,White,10354,4000,12,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.2,200,120,36,44,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 2,2023,2,64,Black,9215,6000,13,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.8,280,207,37,36,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 5,2020,2,128,White,9250,5000,13,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,3.5,260,197,33,30,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 2,2020,2,128,Blue,9800,6000,12,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,4.3,469,324,69,76,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 5,2020,3,32,Green,9323,4000,13,8,Helio G35,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,3.7,441,288,73,80,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 2,2020,2,128,Black,11509,5000,13,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.7,377,301,52,24,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 5,2020,3,32,Blue,6085,6000,12,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4.7,458,303,63,92,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 2,2023,4,128,Gray,6070,6000,8,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,4.5,328,236,62,30,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 2,2023,6,128,Black,8761,4000,8,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,4.1,346,273,36,37,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Micromax,Bharat 5,2020,6,32,Black,8413,6000,48,8,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4.3,397,310,61,26,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Micromax,Bharat 2,2020,4,128,Gray,6214,4000,8,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.7,136,84,19,33,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 5,2023,2,128,White,7854,5000,12,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4,194,132,35,27,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 5,2021,6,32,Gray,8024,6000,8,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,3.9,443,293,55,95,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Micromax,Bharat 5,2023,3,128,Gray,5883,6000,8,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4.4,489,353,88,48,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 5,2024,6,128,Gray,9531,4000,13,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4.1,431,307,84,40,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Micromax,Bharat 2,2019,2,64,Gray,9777,4000,48,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,3.3,194,136,35,23,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 2,2019,2,128,White,8865,5000,12,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,4.2,111,68,18,25,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 5,2022,3,64,Green,9266,6000,48,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4.3,193,139,29,25,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 5,2024,6,64,Black,11944,6000,8,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,3.7,118,84,11,23,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Micromax,Bharat 2,2023,3,128,Black,6929,6000,8,8,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,4.7,52,32,6,14,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Micromax,Bharat 5,2024,3,64,Black,9529,6000,12,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,3.4,368,263,36,69,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Micromax,Bharat 5,2022,6,32,Blue,7669,5000,8,13,Helio G85,No,https://www.google.com/search?tbm=isch&q=Bharat%205%20mobile%20phone,4.8,319,196,57,66,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Micromax,Bharat 2,2023,4,128,Gray,8564,4000,8,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Bharat%202%20mobile%20phone,4.7,498,334,93,71,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Karbonn,Platinum P9,2018,2,16,Black,9720,2300,8,5,Spreadtrum,No,https://www.google.com/search?tbm=isch&q=Platinum%20P9%20mobile%20phone,4.3,475,300,72,103,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Karbonn,Aura Note 4G,2022,3,32,Black,11221,5000,13,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,4.1,493,382,56,55,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Karbonn,K9 Smart,2019,4,32,Black,5885,4000,12,8,Helio G35,No,https://www.google.com/search?tbm=isch&q=K9%20Smart%20mobile%20phone,3.7,409,315,75,19,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Karbonn,K9 Smart,2021,3,64,Blue,9760,4000,48,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=K9%20Smart%20mobile%20phone,3.6,334,206,43,85,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Karbonn,Aura Note 4G,2019,4,64,Blue,9396,6000,12,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,3.4,181,108,20,53,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Karbonn,Aura Note 4G,2022,4,128,White,7544,6000,12,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,4.5,270,212,41,17,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Karbonn,Aura Note 4G,2024,6,32,White,11470,4000,48,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,4.6,445,287,69,89,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Karbonn,K9 Smart,2022,6,32,Green,11893,4000,8,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=K9%20Smart%20mobile%20phone,3.5,236,152,24,60,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Karbonn,Aura Note 4G,2020,6,64,Black,11315,6000,8,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,3.9,244,159,28,57,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Karbonn,Aura Note 4G,2022,3,128,Gray,6662,6000,13,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,3.4,353,238,58,57,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Karbonn,Aura Note 4G,2021,2,32,Gray,11446,5000,13,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,4.8,307,237,31,39,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Karbonn,K9 Smart,2023,4,128,Black,10846,4000,12,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=K9%20Smart%20mobile%20phone,4.7,487,297,92,98,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Karbonn,Aura Note 4G,2020,3,32,Black,6470,5000,8,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,4.8,428,259,55,114,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Karbonn,Aura Note 4G,2021,4,64,Gray,6118,6000,48,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,4.1,77,53,14,10,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Karbonn,Aura Note 4G,2019,2,128,Gray,6400,4000,8,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,4.4,290,224,45,21,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Karbonn,Aura Note 4G,2021,4,64,Black,10481,4000,8,13,Helio G85,No,https://www.google.com/search?tbm=isch&q=Aura%20Note%204G%20mobile%20phone,4.3,323,257,59,7,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Karbonn,K9 Smart,2020,2,32,Green,6898,4000,48,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=K9%20Smart%20mobile%20phone,4.4,484,328,83,73,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Karbonn,K9 Smart,2022,6,128,Green,8135,5000,12,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=K9%20Smart%20mobile%20phone,3.9,108,68,15,25,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Karbonn,K9 Smart,2019,3,32,Gray,9833,4000,8,13,Helio G85,No,https://www.google.com/search?tbm=isch&q=K9%20Smart%20mobile%20phone,3.8,289,212,50,27,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
